person_name,org_name,pos,verb,viewpoint,person_id,org_id,news_id,sentiment,time,publish_time,original_text
,美国,,说,“航行自由”，中国从来没有影响它的航行自由，在国际海域可以航行自由，但在中国的领海是不可以的。,-1,31912,6480652337902736442,0.9994352287189355,2018-12-09T16:46:29.729Z,2018-12-09T14:28:00.000Z,　　戴旭在南海问题上表达了一样的观点，认为美国宣扬的“航行自由”就是对中国的挑衅以及对主权的干涉。美国经常说“航行自由”，中国从来没有影响它的航行自由，在国际海域可以航行自由，但在中国的领海是不可以的。“中国的军舰拦截美国军舰的时候，很多人害怕，我不知道害怕什么。我当时跟他们说，美国军舰再到这个地方，建议两条军舰拦住它，一条拦住它，一条撞沉它，在我们的领海，不允许美国的军舰横行。” 
戴旭,,,表示,中美博弈与世界变局”2019环球时报年会8日在北京举办，在“南海、台海是否会再起烽烟？美国军舰再非法闯入中国领海，建议出动两条军舰，一条拦住它，一条撞沉它!,234462,-1,2821645280646729345,0.9977656705809936,2018-12-09T04:52:59.534Z,2018-12-09T01:52:00.000Z,　　“中美博弈与世界变局”2019环球时报年会8日在北京举办， 在“南海、台海是否会再起烽烟？”这一议题的讨论中，海洋安全与合作研究院院长戴旭表示，美国军舰再非法闯入中国领海，建议出动两条军舰，一条拦住它，一条撞沉它!“在我们的领海，不允许美国军舰横行”。 
王毅,,,表示,中国和东盟全面战略伙伴关系进入成熟期，制定“南海行为准则”的磋商驶入快车道。,128133,31896,5826754724556616776,0.9918797106459712,2018-12-11T13:43:03.383Z,2018-12-11T04:38:00.000Z,　　王毅表示，中国和东盟全面战略伙伴关系进入成熟期，制定“南海行为准则”的磋商驶入快车道。在共同维护南海稳定和开展海上合作过程中，中国与东盟国家之间的相互信任明显增强，对彼此关系的预期也更为积极正面。如果说南海局势还有什么隐忧和风险，那就是个别域外国家打着所谓维护“航行自由”的幌子到南海炫耀武力，挑起事端。但这已不可能动摇南海稳定的大势，不可能破坏地区各国之间的互信。
,美国,,说,『航行自由』，中国从来没有影响它的航行自由，在国际海域可以航行自由，但在中国的领海是不可以的。,-1,31912,9005866327358670695,0.9997234371042105,2018-12-09T12:54:42.260Z,2018-12-08T16:00:00.000Z,　　针对南海问题，戴旭认为，美国宣扬的「航行自由」，正式对中方的挑衅以及主权干涉。「美国经常说『航行自由』，中国从来没有影响它的航行自由，在国际海域可以航行自由，但在中国的领海是不可以的。中国的军舰拦截美国军舰的时候，很多人害怕，我不知道害怕什么。我当时跟他们说，美国军舰再到这个地方，建议两条军舰拦住它，一条拦住它，一条撞沉它，在我们的领海，不允许美国的军舰横行。」 
王毅,,,表示,中国和东盟全面战略伙伴关系进入成熟期，制定“南海行为准则”的磋商驶入快车道。,128133,31896,6556753884916575258,0.9918797106459712,2018-12-11T07:04:30.575Z,2018-12-10T16:00:00.000Z,王毅表示，中国和东盟全面战略伙伴关系进入成熟期，制定“南海行为准则”的磋商驶入快车道。在共同维护南海稳定和开展海上合作过程中，中国与东盟国家之间的相互信任明显增强，对彼此关系的预期也更为积极正面。如果说南海局势还有什么隐忧和风险，那就是个别域外国家打着所谓维护“航行自由”的幌子到南海炫耀武力，挑起事端。但这已不可能动摇南海稳定的大势，不可能破坏地区各国之间的互信。
,国防大学,教授,表示,中国人的思维是‘要么战争，要么和平’，但实际上战争与和平之间存在巨大的灰色地带，这一灰色地带也存在具体的上限和下限。,-1,46373,8419174183526326026,0.999830838467558,2018-12-17T17:51:24.086Z,2018-12-16T16:00:00.000Z,
华春莹,,,说,中方的立场非常明确，我们愿与地区国家一道，坚定维护各国依据国际法所享有的真正的航行与飞越自由，同时坚决反对那些打着所谓航行自由的幌子损害南海沿岸国主权与安全利益的行为。,128168,32022,5635748053521141345,0.9996486114075662,2018-12-21T17:23:46.347Z,2018-12-21T06:18:00.000Z,　　华春莹说，中方的立场非常明确，我们愿与地区国家一道，坚定维护各国依据国际法所享有的真正的航行与飞越自由，同时坚决反对那些打着所谓航行自由的幌子损害南海沿岸国主权与安全利益的行为。 
胡波,北京大学海洋战略研究中心,主任,介绍,当前南海局势趋向缓和，但左右南海局势发展的根本矛盾没有解决：一方面，中美海上战略竞争日益凸显，南海已成为双方海上战略角逐的前沿；另一方面，日本、澳大利亚、英国等域外国家加大对南海事务的关注和介入，推动南海局势进一步复杂化。,142014,185227,1742188634384420957,0.9999999999999138,2019-04-11T02:41:51.432Z,2019-04-10T01:37:50.000Z,　　北京大学海洋战略研究中心胡波主任9日在接受《环球时报》记者采访时介绍，当前南海局势趋向缓和，但左右南海局势发展的根本矛盾没有解决：一方面，中美海上战略竞争日益凸显，南海已成为双方海上战略角逐的前沿；另一方面，日本、澳大利亚、英国等域外国家加大对南海事务的关注和介入，推动南海局势进一步复杂化。
胡波,北京大学海洋战略研究中心,主任,介绍,当前南海局势趋向缓和，但左右南海局势发展的根本矛盾没有解决：一方面，中美海上战略竞争日益凸显，南海已成为双方海上战略角逐的前沿；另一方面，日本、澳大利亚、英国等域外国家加大对南海事务的关注和介入，推动南海局势进一步复杂化。,142014,185227,4159778259626259145,0.9999999999999138,2019-04-11T02:44:39.641Z,2019-04-11T00:05:40.000Z,
胡波,北京大学海洋战略研究中心,主任,表示,通过数据分析，能更明晰地看到，域外国家如英国、法国、日本、澳大利亚等国在南海介入的次数和程度，在哪些地点出现更多。,142014,185227,5755605057728688665,0.9998406596198994,2019-04-11T02:42:59.604Z,2019-04-10T07:57:58.000Z,　　“南海战略态势感知计划”平台上线后，已发布一系列卫星照片和分析报告。胡波表示，通过数据分析，能更明晰地看到，域外国家如英国、法国、日本、澳大利亚等国在南海介入的次数和程度，在哪些地点出现更多。“未来这个平台上将会上传更多的关于南海岛礁的民用卫星照片，而且我们会努力建立卫星图片数据库，包括关于南海舰机活动的情况。”▲ （胡锦洋）
胡波,北京大学海洋战略研究中心,主任,表示,通过数据分析，能更明晰地看到，域外国家如英国、法国、日本、澳大利亚等国在南海介入的次数和程度，在哪些地点出现更多。,142014,185227,2684835751170543044,0.9998406596198994,2019-04-10T16:04:49.284Z,2019-04-10T01:13:00.000Z,
,美国,两艘军舰,声称,“航行自由”，中国对此始终表示强烈反对。,-1,31912,4865390943961692530,0.9178303755124202,2019-05-06T14:02:19.436Z,2019-05-06T00:34:53.000Z,　　美国两艘军舰于5月6日驶入中国南海海域，并声称“航行自由”，中国对此始终表示强烈反对。韩媒认为，这标志着两国激烈的心理战从贸易领域延伸至军事领域。
琼斯,英国,皇家海军第一海务大臣,称,英方有义务在亚太地区显示对盟友的实际支持，并抵制中国藐视联合国海洋法公约的做法。,129226,32005,5805992055156145527,0.5583201544417654,2018-10-25T09:11:16.428Z,2018-10-24T18:53:39.000Z,　　综合媒体10月25日报道，琼斯（Philip Jones）称，英方有义务在亚太地区显示对盟友的实际支持，并抵制中国藐视联合国海洋法公约的做法。他又指，个别国家对联合国海洋法公约，有别于大部分国家的不同解读。 北京时间10月24日，中国外交部发言人华春莹在例行记者会上要求英国停止此类挑衅行为。 华春莹回应指有个别国家不愿看到南海风平浪静，“而是试图不停制造麻烦和事端，企图使南海风高浪急”。 她意有所指地表示，中国从一开始就是联合国海洋法公约的签署国，我们始终遵守公约，“而不像英方所说的它的某位盟友，至今还没有批准公约，不是联合国海洋法公约的正式成员”。中方认为英方应该抵制的恰恰是它这位盟友的做法，而不是以盟友划线，选边站队。 华春莹指出，数年来那些声称关切南海航行自由的人，从来没有拿出任何一个实例，证明现在南海航行自由存在问题，“可见所谓的航行自由问题就是一个伪命题”。她又批评，那些打着航行自由旗号的人的所作所为，实质是以武力胁迫手段来推进自己对于国际法单方面的理解，“这是违反国际法和国际规范的”。  
习近平,,主席,指出,“形势在发展，时代在进步。要跟上时代前进步伐，就不能身体已进入21世纪，而脑袋还停留在冷战思维、零和博弈的旧时代。”和平稳定是南海地区各方的共同利益，越来越成为地区共识，也是世界上所有爱好和平的人民的共同夙愿。,128099,33659,8654990549252388631,0.9999999999967815,2018-10-26T00:00:57.420Z,2018-10-25T16:00:00.000Z,习近平主席指出：“形势在发展，时代在进步。要跟上时代前进步伐，就不能身体已进入21世纪，而脑袋还停留在冷战思维、零和博弈的旧时代。”和平稳定是南海地区各方的共同利益，越来越成为地区共识，也是世界上所有爱好和平的人民的共同夙愿。美国为维护海上霸权而炮制南海“航行自由”伪命题可以休矣！
约瑟夫·托马斯,东南亚,地缘政治的西方学者,指出,美国在指责俄罗斯试图影响其总统选举时，却常态化地干涉着东南亚多国的内政和选举。,152919,32994,8443257309620550902,0.9989012340855814,2018-10-19T02:02:29.680Z,2018-10-18T16:00:00.000Z,在南海及周边区域，美国不仅在军事上秀肌肉，在舆论上摇唇鼓舌，而且还暗中挑拨离间，散布“威胁论”，妄图制造外交摩擦。长期研究东南亚地缘政治的西方学者约瑟夫·托马斯和托尼·卡塔卢奇今年以来各自发表多篇文章指出，美国在指责俄罗斯试图影响其总统选举时，却常态化地干涉着东南亚多国的内政和选举。东南亚国家的对华姿态以及在南海问题上的立场，几乎是美国决定是否对这些国家采取行动的唯一标准。《南华早报》最近一篇文章指出，美国领导人的讲话就是想逼着东南亚国家在南海问题上“选边站队”。
陆慷,,,表示,中方一向尊重和维护各国依据国际法在南海享有和平航行和飞跃自由，但是我们坚决反对任何国家打着“自由航行”的幌子，以所谓的航行和飞跃自由为名，来损害包括中国在内的地区有关国家的主权和安全利益。,128454,31993,2944338794200364841,0.99999977372623,2019-05-21T04:09:16.555Z,2019-05-20T16:00:00.000Z,陆慷表示，中方一向尊重和维护各国依据国际法在南海享有和平航行和飞跃自由，但是我们坚决反对任何国家打着“自由航行”的幌子，以所谓的航行和飞跃自由为名，来损害包括中国在内的地区有关国家的主权和安全利益。我们强烈敦促美方立即停止此类挑衅行为。中方将继续采取一切必要措施，捍卫国家主权和安全，维护南海的和平稳定。
